rang,id,naslov,tip,st_epizod,leto,ogledi,ocena 
1495,18497,Yozakura Quartet: Hana no Uta,TV,13,2013,84219,7.56
1496,36951,Yuu☆Yuu☆Hakusho: Two Shots,Special,2,2018,10582,7.56
1497,11235,Amagami SS+ Plus,TV,13,2012,100720,7.55
1498,2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,Movie,1,2007,163506,7.55
1499,31553,Charlotte: Tsuyoimono-tachi,Special,1,2016,70137,7.55
1500,27601,Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,Special,1,2014,57012,7.55
1501,8687,Doraemon (2005),Movie,1,2013,104380,7.55
1503,1394,Future GPX Cyber Formula Saga,OVA,8,1996,1419,7.55
1504,17187,Ghost in the Shell: Arise - Border:1 Ghost Pain,Movie,1,2013,43507,7.55
1505,4060,Grimm Masterpiece Theater,TV,24,1987,2770,7.55
1506,379,Heppoko Jikken Animation Excel♥Saga,TV,26,1999,81629,7.55
1507,28607,Hetalia: The World Twinkle,ONA,15,2015,24489,7.55
1508,2037,Hime-chan no Ribbon,TV,61,1992,4959,7.55
1509,3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,Special,1,2007,19745,7.55
1510,15813,Majokko Shimai no Yoyo to Nene,Movie,1,2013,11871,7.55
1511,8100,Mardock Scramble: The First Compression,Movie,1,2010,54720,7.55
1512,14527,Medaka Box Abnormal,TV,12,2012,93760,7.55
1513,34136,Orange: Mirai,Movie,1,2016,55421,7.55
1514,8476,Otome Youkai Zakuro,TV,13,2010,81178,7.55
1515,13587,Persona 4 the Animation: No One is Alone,Special,1,2012,33167,7.55
1516,3420,Shigofumi,TV,12,2008,66750,7.55
1517,1913,Shonan Junai Gumi!,OVA,5,1994,27286,7.55
1518,2923,Shugo Chara!,TV,51,2007,148980,7.55
1519,5262,Shugo Chara!! Doki,TV,51,2008,72845,7.55
1520,5958,Sora no Otoshimono,TV,13,2009,310868,7.55
1521,7858,Sora no Otoshimono: Project Pink,OVA,1,2010,78878,7.55
1522,15731,Tamayura: More Aggressive,TV,12,2013,13642,7.55
1523,200,Tenshi na Konamaiki,TV,50,2002,18871,7.55
1524,3613,Toshokan Sensou,TV,12,2008,49837,7.55
1525,1459,Uchuu no Kishi Tekkaman Blade,TV,49,1992,10845,7.55
1526,1651,Uchuu Senkan Yamato 2,TV,26,1978,5054,7.55
1527,36910,Wu Geng Ji 2nd Season,ONA,42,2017,7034,7.55
1529,102,Aishiteruze Baby★★,TV,26,2004,76973,7.54
1530,586,Ayakashi: Japanese Classic Horror,TV,11,2006,45160,7.54
1531,1686,Bleach Movie 1: Memories of Nobody,Movie,1,2006,183634,7.54
1532,33929,Boku no Hero Academia: Sukue! Kyuujo Kunren!,OVA,1,2017,66031,7.54
1533,12187,Carnival Phantasm EX Season,OVA,1,2011,31028,7.54
1534,8888,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,Movie,1,2012,120870,7.54
1535,2392,Doraemon Movie 26: Nobita no Kyouryuu 2006,Movie,1,2006,3855,7.54
1536,10765,Hikaru no Go: Tokubetsu-hen - Sabaki no Ichikyoku! Inishie no Hana yo Sake!!,OVA,1,2018,38336,7.54
1538,34933,Kakegurui,TV,12,2017,330826,7.54
1539,1289,Kidou Keisatsu Patlabor: New OVA,OVA,16,1990,5482,7.54
1540,32949,Kuzu no Honkai,TV,12,2017,278445,7.54
1541,98,Mai-HiME,TV,26,2004,89302,7.54
1542,593,Mugen no Ryvius,TV,26,1999,30034,7.54
1543,32566,Noblesse: Pamyeol-ui Sijak,OVA,1,2015,22578,7.54
1544,6187,Nodame Cantabile OVA,OVA,1,2009,21138,7.54
1545,1212,Oban Star-Racers,TV,26,2006,33352,7.54
1546,1047,On Your Mark,ONA,4,2011,134113,7.54
1548,10257,Pretty Rhythm: Aurora Dream,TV,51,2011,12606,7.54
1549,5671,Saki,TV,25,2009,67684,7.54
1550,30736,Shingeki no Bahamut: Virgin Soul,TV,24,2017,136049,7.54
1551,8557,Shinryaku! Ika Musume,TV,12,2010,126933,7.54
1552,13267,Shinryaku!! Ika Musume,OVA,3,2012,18103,7.54
1553,5712,Tanoshii Muumin Ikka Bouken Nikki,TV,26,1991,3592,7.54
1554,3712,Zero no Tsukaima: Princesses no Rondo,TV,12,2008,289285,7.54
1555,29,Zipang,TV,26,2004,12798,7.54
1556,24919,Aoki Hagane no Arpeggio: Ars Nova DC,Movie,1,2015,18283,7.53
1557,1681,Brave Story,Movie,1,2006,31313,7.53
1558,13349,Chouyaku Hyakuninisshu: Uta Koi.,TV,13,2012,19884,7.53
1559,1474,City Hunter: Ai to Shukumei no Magnum,Movie,1,1989,4433,7.53
1560,1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,Special,1,1999,3241,7.53
1561,6231,Detective Conan Magic File 3: Shinichi and Ran - Memories of Mahjong Tiles and Tanabata,OVA,1,2009,8848,7.53
1562,9786,Detective Conan: Conan vs. Kid - Jet Black Sniper,Movie,1,2006,3116,7.53
1563,901,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",Movie,1,1993,93235,7.53
1564,1747,Freedom,OVA,7,2006,17224,7.53
1565,19195,Ghost in the Shell: Arise - Border:4 Ghost Stands Alone,Movie,1,2014,27765,7.53
1566,15613,Hakkenden: Touhou Hakken Ibun,TV,13,2013,78121,7.53
1567,5291,Hokuto no Ken Zero: Kenshirou Den,Movie,1,2008,6321,7.53
1568,36824,Huyao Xiao Hongniang: Nan Guo,ONA,26,2017,3239,7.53
1569,35413,Imouto sae Ireba Ii.,TV,12,2017,137212,7.53
1570,12679,Joshiraku,TV,13,2012,72525,7.53
1571,22763,Kara no Kyoukai: Mirai Fukuin - Extra Chorus,Special,1,2013,23691,7.53
1572,34318,Mekakucity V's,TV,12,2014,207649,7.53
1574,23281,Psycho-Pass 2,TV,11,2014,351119,7.53
1575,34549,Ryuu no Haisha,Special,2,2017,26655,7.53
1576,5854,Shin Chou Kyou Ryo: Condor Hero III,TV,26,2008,1901,7.53
1577,2596,Shinreigari: Ghost Hound,TV,22,2007,99220,7.53
1578,1642,Sugar Sugar Rune,TV,51,2005,22387,7.53
1579,11889,The iDOLM@STER: 765 Pro to Iu Monogatari,Special,1,2012,17047,7.53
1580,9047,Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desukara,OVA,1,2010,45972,7.53
1581,24365,Tonari no Seki-kun Specials,Special,2,2014,21114,7.53
1582,33094,WWW.Working!!,TV,13,2016,90311,7.53
1583,6408,&amp;quot;Bungaku Shoujo&amp;quot; Movie,Movie,1,2010,50669,7.52
1584,36934,Captain Tsubasa (2018),TV,52,2002,331998,7.52
1586,1069,Chou Denji Machine Voltes V,TV,40,1977,4234,7.52
1587,24655,Date A Live Movie: Mayuri Judgment,Movie,1,2015,89158,7.52
1588,5096,Doraemon Movie 28: Nobita to Midori no Kyojin Den,Movie,1,2008,2712,7.52
1589,3213,Ganbare Genki,TV,35,1980,1294,7.52
1590,852,Gokinjo Monogatari,TV,50,1995,9589,7.52
1591,35889,Hakata Tonkotsu Ramens,TV,12,2018,82515,7.52
1592,6895,Hakuouki,TV,12,2010,116590,7.52
1593,34281,High School DxD Hero,TV,12,2018,150035,7.52
1594,3652,Higurashi no Naku Koro ni Rei,OVA,5,2009,123145,7.52
1595,1773,Hokuto no Ken: Raoh Gaiden Junai-hen,Movie,1,2006,7001,7.52
1596,142,Kamikaze Kaitou Jeanne,TV,44,1999,38173,7.52
1597,6604,Kuruneko,TV,50,2009,3338,7.52
1598,9834,Level E,TV,13,2011,68491,7.52
1599,32526,Love Live! Sunshine!!,TV,13,2016,96670,7.52
1600,435,Magic Knight Rayearth,TV,20,1994,43067,7.52
1601,12053,Mardock Scramble: The Third Exhaust,Movie,1,2012,27132,7.52
1602,35828,Miira no Kaikata,TV,12,2018,48948,7.52
1603,3199,Nanatsu no Umi no Tico,TV,39,1994,3157,7.52
1604,10075,Naruto x UT,OVA,1,2011,30682,7.52
1605,8246,Naruto: Shippuuden Movie 4 - The Lost Tower,Movie,1,2010,120343,7.52
1606,32026,Osomatsu-san Special,Special,1,2016,8413,7.52
1607,490,Paniponi Dash!,TV,26,2005,45956,7.52
1608,64,Rozen Maiden,TV,12,2004,153753,7.52
1609,131,Saiyuuki Reload Gunlock,TV,26,2004,16294,7.52
1610,879,Simoun,TV,26,2006,30978,7.52
1611,1728,Super GALS! Kotobuki Ran,TV,52,2001,12756,7.52
1612,5538,Tegamibachi: Hikari to Ao no Gensou Yawa,Special,1,2008,12067,7.52
1613,3974,Tetsuwan Birdy Decode,TV,13,2008,65566,7.52
1614,11553,Toradora!: Bentou no Gokui,Special,1,2011,98388,7.52
1615,28285,Trinity Seven: Nanatsu no Taizai to Nana Madoushi,OVA,1,2015,70700,7.52
1616,28771,Yu☆Gi☆Oh! The Dark Side of Dimensions,Movie,1,2016,31011,7.52
1617,5075,Yuusha Keisatsu J-Decker,TV,48,1994,1799,7.52
1618,35821,Chio-chan no Tsuugakuro,TV,12,2018,55625,7.51
1619,1477,City Hunter: The Secret Service,Special,1,1996,4108,7.51
1620,1368,Detective Conan OVA 06: Follow the Vanished Diamond! Conan &amp;amp; Heiji vs. Kid!,OVA,1,2006,10790,7.51
1621,34299,Digimon Adventure tri. 4: Soushitsu,Movie,1,2017,32196,7.51
1622,6922,Fate/stay night Movie: Unlimited Blade Works,Movie,1,2010,143074,7.51
1623,18465,Genshiken Nidaime,TV,13,2013,37114,7.51
1624,35321,Haikyuu!!: Tokushuu! Haru-kou Volley ni Kaketa Seishun,OVA,1,2017,11621,7.51
1625,31158,Hetalia: The World Twinkle Specials,Special,3,2015,4526,7.51
1626,5228,Initial D Extra Stage 2,OVA,1,2008,18116,7.51
1627,2330,Jibaku-kun,TV,26,1999,8200,7.51
1628,9023,Katekyo Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview,Special,3,2010,14080,7.51
1629,5710,Keroro Gunsou Movie 4: Gekishin Dragon Warriors de Arimasu!,Movie,1,2009,2733,7.51
1630,10209,Kore wa Zombie Desu ka? OVA,OVA,2,2011,96832,7.51
1631,1241,Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future,OVA,1,2005,18303,7.51
1632,36043,Net-juu no Susume Special,Special,1,2017,51035,7.51
1633,24227,Nisekoi OVA,OVA,3,2014,93833,7.51
1634,327,Puchi Pri*Yucie,TV,26,2002,9989,7.51
1635,28497,Rokka no Yuusha,TV,12,2015,348155,7.51
1636,5277,Sekirei: Pure Engagement,TV,13,2010,155756,7.51
1637,15793,Senki Zesshou Symphogear G,TV,13,2013,35832,7.51
1638,1072,Sweat Punch,OVA,5,2002,30159,7.51
1639,696,Tenchi Muyou!,TV,26,1995,50072,7.51
1640,2337,Tetsujin 28-gou (2004),TV,26,2004,2684,7.51
1641,1911,Top wo Nerae! &amp;amp; Top wo Nerae 2! Gattai Movie!!,Movie,2,2006,9832,7.51
1642,1919,Urusei Yatsura OVA,OVA,11,1985,3499,7.51
1643,156,X,TV,24,2001,60294,7.51
1644,1195,Zero no Tsukaima,TV,13,2006,494469,7.51
1645,11759,Accel World,TV,24,2012,463120,7.5
1646,2548,Ai no Wakakusa Monogatari,TV,48,1987,4654,7.5
1647,5251,Angel Densetsu,OVA,2,1996,16362,7.5
1648,22839,Cross Road,Special,1,2014,39295,7.5
1649,26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,TV,13,2014,195739,7.5
1650,17641,Date A Live: Date to Date,OVA,1,2013,102395,7.5
1651,7045,Doraemon Movie 21: Nobita no Taiyou Ou Densetsu,Movie,1,2000,3094,7.5
1652,356,Fate/stay night,TV,24,2006,536135,7.5
1653,134,Gunslinger Girl,TV,13,2003,134670,7.5
1654,37109,Hakumei to Mikochi: Neji to Bed to Irori to Bakuchi,Special,1,2018,4421,7.5
1655,5998,Hottarake no Shima: Haruka to Mahou no Kagami,Movie,1,2009,7607,7.5
1656,1021,Kaikan Phrase,TV,44,1999,9644,7.5
1657,207,Lodoss-tou Senki,OVA,13,1990,39475,7.5
1658,3468,Maria-sama ga Miteru Specials,Special,7,2004,7137,7.5
1659,9181,Motto To LOVE-Ru,TV,12,2010,192435,7.5
1660,31,Neon Genesis Evangelion: Death &amp;amp; Rebirth,Movie,1,1997,128998,7.5
1661,2680,One Piece: Straw Hat Theater,Special,5,2006,20460,7.5
1662,130,Saiyuuki Reload,TV,25,2003,23510,7.5
1663,3674,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,Special,1,2008,13448,7.5
1664,35847,SSSS.Gridman,TV,12,2018,81994,7.5
1665,25,Sunabouzu,TV,24,2004,88995,7.5
1666,1577,Taiho Shichau zo,OVA,4,1994,12349,7.5
1667,21737,"Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, Nanode",Special,1,2014,3701,7.5
1668,1006,Tenchi Muyou! in Love,Movie,1,1996,17000,7.5
1669,12015,Tiger &amp;amp; Bunny Movie 1: The Beginning,Movie,1,2012,17397,7.5
1670,34792,Yoake Tsugeru Lu no Uta,Movie,1,2017,17174,7.5
1671,3972,Yu☆Gi☆Oh! 5D's,TV,154,2008,69617,7.5
1672,8676,Amagami SS,TV,25,2010,217100,7.49
1673,18893,Aoki Hagane no Arpeggio: Ars Nova,TV,12,2013,111770,7.49
1674,5244,Aria The Natural: Sono Futatabi Deaeru Kiseki ni...,Special,1,2006,12099,7.49
1675,11633,Blood Lad,TV,10,2013,369296,7.49
1676,4186,Chrome Shelled Regios,TV,24,2009,140086,7.49
1677,4037,Cowboy Bebop: Yose Atsume Blues,Special,1,1998,26356,7.49
1678,21395,Crayon Shin-chan Movie 22: Gachinko! Gyakushuu no Robo To-chan,Movie,1,2014,1453,7.49
1679,13837,Detective Conan Bonus File: Fantasista Flower,OVA,1,2012,6115,7.49
1680,33672,Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,Movie,1,2017,1044,7.49
1681,906,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru,Movie,1,1995,70145,7.49
1682,6291,Full Metal Panic! The Second Raid Episode 000,Special,1,2005,30671,7.49
1683,23311,Garo: Honoo no Kokuin,TV,24,2014,94922,7.49
1684,4061,Grimm Masterpiece Theater II,TV,23,1988,1604,7.49
1685,6399,Higashi no Eden: Falling Down,OVA,6,2005,51814,7.49
1687,35078,Mitsuboshi Colors,TV,12,2018,47459,7.49
1688,31414,Nijiiro Days,TV,24,2016,107806,7.49
1689,27787,Nisekoi:,TV,12,2015,312034,7.49
1690,5252,One Piece: Romance Dawn Story,OVA,1,2008,28338,7.49
1691,9124,Ookiku Furikabutte: Natsu no Taikai-hen – Mokuhyou,Special,1,2010,5906,7.49
1692,34300,Quanzhi Fashi,ONA,12,2016,42803,7.49
1693,165,RahXephon,TV,26,2002,83382,7.49
1694,13391,Rakuen Tsuihou,Movie,1,2014,66700,7.49
1695,792,Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,Movie,1,1992,14774,7.49
1696,5355,Sengoku Basara,TV,12,2009,119240,7.49
1697,21573,Senki Zesshou Symphogear GX,TV,13,2015,26371,7.49
1698,5233,Slayers Evolution-R,TV,13,2009,24388,7.49
1699,2014,Taiho Shichau zo: Second Season,TV,26,2001,6691,7.49
1701,31297,Tokyo Ghoul: &amp;quot;Pinto&amp;quot;,OVA,1,2015,99869,7.49
1702,181,Vandread: The Second Stage,TV,13,2001,42237,7.49
1703,2608,Wangan Midnight,TV,26,2007,16114,7.49
1704,183,Whistle!,TV,39,2002,10036,7.49
1705,798,Yomigaeru Sora: Rescue Wings,TV,12,2006,9387,7.49
1706,12149,AKB0048,TV,13,2012,46530,7.48
1707,1327,Aoki Densetsu Shoot!,TV,58,1993,9189,7.48
1708,10479,Beelzebub Specials,Special,16,2011,14438,7.48
1709,29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,TV,13,2015,116836,7.48
1710,17121,Dareka no Manazashi,Movie,1,2013,43272,7.48
1711,10703,Detective Conan OVA 11: A Secret Order from London,OVA,1,2011,8188,7.48
1712,2649,Doraemon: Obaachan no Omoide,Movie,1,2000,1235,7.48
1713,36491,Doupo Cangqiong,ONA,12,2017,2038,7.48
1714,17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,Special,1,2013,52126,7.48
1715,31389,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,Special,1,2015,49597,7.48
1716,551,Grappler Baki: Saidai Tournament-hen,TV,24,2001,23794,7.48
1717,35376,Himouto! Umaru-chan R,TV,12,2017,105472,7.48
1718,33241,Honobono Log,TV,10,2016,30841,7.48
1719,37621,Karakai Jouzu no Takagi-san OVA,OVA,1,2018,25598,7.48
1720,1454,Kemonozume,TV,13,2006,46831,7.48
1721,1424,Lupin III: Otakara Henkyaku Daisakusen!!,Special,1,2003,3895,7.48
1722,76,Mahou Shoujo Lyrical Nanoha,TV,13,2004,76681,7.48
1723,20221,Minami-ke Natsuyasumi,OVA,1,2013,12945,7.48
1724,14575,Minami-ke Omatase,OVA,1,2012,18881,7.48
1725,1091,Mobile Suit Gundam II: Soldiers of Sorrow,Movie,1,1981,16355,7.48
1726,1060,Oruchuban Ebichu,TV,24,1999,31530,7.48
1727,23421,Re:␣Hamatora,TV,12,2014,107574,7.48
1728,11499,Sankarea,TV,12,2012,330978,7.48
1729,2216,Shigurui,TV,12,2007,71464,7.48
1730,29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,TV,12,2015,350787,7.48
1731,959,Shin Chou Kyou Ryo: Condor Hero,TV,26,2001,6344,7.48
1732,31327,Shokugeki no Souma OVA,OVA,2,2016,60647,7.48
1733,2555,Shoukoushi Cedie,TV,43,1988,2281,7.48
1734,33362,Starmyu 2nd Season,TV,12,2017,10470,7.48
1735,31680,Super Lovers,TV,10,2016,66075,7.48
1736,10713,Towa no Quon 2: Konton no Ranbu,Movie,1,2011,26573,7.48
1737,36653,Tsurune: Kazemai Koukou Kyuudoubu,TV,13,2018,34653,7.48
1738,35249,Uma Musume: Pretty Derby,TV,13,2018,51432,7.48
1739,4189,Winter Sonata,TV,26,2009,17452,7.48
1740,33758,Wu Geng Ji,ONA,30,2016,1381,7.48
1741,36848,Aishen Qiaokeli-ing... 2nd Season,ONA,15,2017,10665,7.47
1742,28405,Ansatsu Kyoushitsu: Deai no Jikan,Special,1,2014,54473,7.47
1743,68,Black Cat,TV,23,2005,190831,7.47
1744,17269,Captain Herlock,Movie,1,2013,37703,7.47
1745,1476,City Hunter: Hyakuman Dollar no Inbou,OVA,1,1990,3839,7.47
1746,25731,Cross Ange: Tenshi to Ryuu no Rondo,TV,25,2014,117648,7.47
1747,32930,Fairy Tail OVA (2016),OVA,3,2016,42612,7.47
1748,1391,Future GPX Cyber Formula,TV,37,1991,3772,7.47
1749,27631,God Eater,TV,13,2015,303015,7.47
1750,287,Grappler Baki (TV),TV,24,2001,41722,7.47
1751,33378,"Haikara-san ga Tooru Movie 1: Benio, Hana no 17-sai",Movie,1,2017,7930,7.47
1752,38733,Hataraku Saibou: Kaze Shoukougun,Special,1,2018,3991,7.47
1753,31665,Hibike! Euphonium: Kakedasu Monaka,Special,1,2015,28858,7.47
1754,1852,Hidamari Sketch,TV,12,2007,54835,7.47
1755,37007,Hinomaruzumou,TV,24,2013,11972,7.47
1757,2204,Karakurizoushi Ayatsuri Sakon,TV,26,1999,7918,7.47
1758,520,Marmalade Boy Movie,Movie,1,1995,6948,7.47
1759,28149,Nihon Animator Mihonichi,ONA,35,2014,25039,7.47
1760,1203,Nitaboh,Movie,1,2004,5954,7.47
1761,10178,Otona Joshi no Anime Time,Special,4,2011,14471,7.47
1762,10445,Perfect Day,Movie,1,1994,11579,7.47
1764,16123,Saki Zenkoku-hen,TV,13,2014,24143,7.47
1765,30187,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,TV,12,2015,136897,7.47
1766,167,Scrapped Princess,TV,24,2003,71298,7.47
1767,8726,Soredemo Machi wa Mawatteiru,TV,12,2010,40507,7.47
1768,560,Soukyuu no Fafner: Right of Left - Single Program,Special,1,2005,11291,7.47
1769,24459,Tales of Zestiria: Doushi no Yoake,Special,1,2014,32495,7.47
1770,10294,Towa no Quon 1: Utakata no Kaben,Movie,1,2011,46819,7.47
1771,2129,True Tears,TV,13,2008,149205,7.47
1772,10798,UN-GO,TV,11,2011,107962,7.47
1773,30790,Yowamushi Pedal: Re:ROAD,Movie,1,2015,5568,7.47
1774,2126,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,OVA,4,1995,8106,7.47
1775,31485,Aikatsu Stars! Movie,Movie,1,2016,2593,7.46
1776,103,Akazukin Chacha,TV,74,1994,9686,7.46
1777,3076,Bishoujo Senshi Sailor Moon SuperS Special,Special,3,1995,15166,7.46
1778,1614,Captain Tsubasa: Road to 2002,TV,52,2001,29430,7.46
1779,1475,City Hunter: Bay City Wars,Movie,1,1990,3976,7.46
1780,15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,Movie,1,2015,67942,7.46
1781,8369,Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,Movie,1,2010,1891,7.46
1782,2656,Doraemon Movie 25: Nobita no Wan Nyan Jikuuden,Movie,1,2004,2210,7.46
1783,23703,Gatchaman Crowds: Embrace,Special,1,2014,13750,7.46
1784,506,Glass no Kamen,TV,23,1984,5630,7.46
1785,242,Gokusen,TV,13,2004,27802,7.46
1786,32648,Handa-kun,TV,12,2016,129890,7.46
1787,9865,Hetalia Axis Powers Fan Disc,OVA,1,2010,10074,7.46
1788,31989,Hibike! Euphonium Movie 1: Kitauji Koukou Suisougaku-bu e Youkoso,Movie,1,2016,13771,7.46
1789,9938,Ikoku Meiro no Croisée The Animation,TV,12,2011,45977,7.46
1790,9032,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,Movie,1,2010,11523,7.46
1791,489,Kamichu!,TV,12,2005,42296,7.46
1792,37447,Karakuri Circus,TV,36,2007,4046,7.46
1794,32574,Kekkai Sensen: Ousama no Restaurant no Ousama,OVA,1,2016,22942,7.46
1795,3268,Mai-Otome 0: S.ifr,OVA,3,2008,12240,7.46
1796,2954,Maria-sama ga Miteru 3rd Specials,Special,5,2006,5745,7.46
1797,3469,Maria-sama ga Miteru: Haru Specials,Special,6,2004,6480,7.46
1798,10110,Mayo Chiki!,TV,13,2011,285265,7.46
1799,6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,Movie,1,2009,111835,7.46
1800,34277,"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...",OVA,1,2017,42471,7.46
1801,19369,Outbreak Company,TV,12,2013,203881,7.46
1802,13429,Sakasama no Patema: Beginning of the Day,Special,4,2012,21424,7.46
1803,34494,Sakura Quest,TV,25,2017,91173,7.46
1804,24037,Selector Spread WIXOSS,TV,12,2014,58092,7.46
1805,2254,Sentou Mecha Xabungle,TV,50,1982,2507,7.46
1806,960,Shin Chou Kyou Ryo: Condor Hero II,TV,26,2005,2733,7.46
1807,20977,Tonari no Seki-kun OVA,OVA,1,2014,27809,7.46
1808,25519,Yuuki Yuuna wa Yuusha de Aru,TV,12,2014,94158,7.46
1809,763,Zoids,TV,67,1999,34510,7.46
1810,1589,Bartender,TV,11,2006,57558,7.45
1811,1222,Bokura ga Ita,TV,26,2006,160181,7.45
1812,7972,"Chi's Sweet Home: Chi to Kocchi, Deau.",OVA,1,2010,5712,7.45
1813,4138,Chiisana Penguin Lolo no Bouken,OVA,3,2002,2273,7.45
1815,16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,TV,13,2013,456672,7.45
1816,2665,Doraemon Movie 07: Nobita to Tetsujin Heidan,Movie,1,1986,2183,7.45
1817,15925,Doraemon Movie 33: Nobita no Himitsu Dougu Museum,Movie,1,2013,1533,7.45
1818,2553,Flanders no Inu,TV,52,1975,3723,7.45
1819,32696,Fukigen na Mononokean,TV,13,2016,71293,7.45
1820,25183,Gangsta.,TV,12,2015,308358,7.45
1821,19193,Ghost in the Shell: Arise - Border:3 Ghost Tears,Movie,1,2014,30635,7.45
1822,31324,Grisaia no Meikyuu Special,Special,1,2015,32923,7.45
1823,5929,Hi no Ame ga Furu,Movie,1,1988,67038,7.45
1825,1808,Kamichama Karin,TV,26,2007,36862,7.45
1826,16009,Kamisama no Inai Nichiyoubi,TV,12,2013,159794,7.45
1827,3358,Kure-nai,TV,12,2008,70883,7.45
1828,6707,Kuroshitsuji II,TV,12,2010,317422,7.45
1829,10624,Mardock Scramble: The Second Combustion,Movie,1,2011,31004,7.45
1830,8460,Mirai Nikki OVA,OVA,1,2010,154532,7.45
1831,3965,Nodame Cantabile Special,Special,1,2008,22876,7.45
1832,1238,One Piece: Mamore! Saigo no Dai Butai,Special,1,2003,19979,7.45
1833,770,Pale Cocoon,OVA,1,2005,52050,7.45
1834,6896,Pandora Hearts Specials,Special,9,2009,36653,7.45
1835,14267,Persona 4 the Animation: The Factor of Hope,Movie,1,2012,13587,7.45
1836,37578,Planet With,TV,12,2018,30363,7.45
1837,1117,Pokemon: Maboroshi no Pokemon Lugia Bakutan,Movie,1,1999,104507,7.45
1838,10464,Seitokai no Ichizon Lv.2,ONA,10,2012,52028,7.45
1839,33969,Shuangsheng Lingtan,ONA,20,2016,7813,7.45
1840,27957,Steins;Gate: Soumei Eichi no Cognitive Computing,ONA,4,2014,58458,7.45
1841,23725,Strike Witches: Operation Victory Arrow,OVA,3,2014,16022,7.45
1842,30911,Tales of Zestiria the X,TV,12,2016,196311,7.45
1843,33157,Tanaka-kun wa Itsumo Kedaruge Specials,Special,7,2016,12546,7.45
1844,1190,Tennis no Ouji-sama: Sonzoku Yama no Hi,OVA,1,2010,16255,7.45
1846,37164,Yao Shen Ji 2nd Season,ONA,40,2018,2150,7.45
1847,970,Yokoyama Mitsuteru Sangokushi,TV,47,1991,3828,7.45
1848,25755,Yowamushi Pedal: Re:RIDE,Movie,1,2014,7356,7.45
1849,8457,Yozakura Quartet: Hoshi no Umi,OVA,3,2010,28785,7.45
1850,8481,&amp;quot;Bungaku Shoujo&amp;quot; Memoire,OVA,3,2010,22190,7.44
1851,7870,Baka to Test to Shoukanjuu Specials,Special,6,2010,37131,7.44
1852,8756,Bishoujo Senshi Sailor Moon Memorial,OVA,5,1998,10308,7.44
1853,10719,Boku wa Tomodachi ga Sukunai,TV,12,2011,473590,7.44
1854,1536,Busou Renkin,TV,26,2006,131035,7.44
1855,1078,Cardcaptor Sakura: Kero-chan ni Omakase!,Movie,1,2000,24428,7.44
1856,2817,Cinderella Monogatari,TV,26,1996,4684,7.44
1857,23383,D-Frag!*,OVA,1,2014,41694,7.44
1858,15583,Date A Live,TV,12,2013,473501,7.44
1859,19163,Date A Live II,TV,10,2014,295679,7.44
1860,10531,Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,OVA,1,2011,6798,7.44
1861,501,Doraemon,TV,26,1973,11674,7.44
1862,13335,Fuse: Teppou Musume no Torimonochou,Movie,1,2012,18692,7.44
1863,344,Futatsu no Spica,TV,20,2003,7280,7.44
1864,1392,Future GPX Cyber Formula 11,OVA,6,1992,1477,7.44
1865,484,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,Movie,1,2001,7667,7.44
1866,1825,Hadashi no Gen 2,Movie,1,1986,6815,7.44
1867,31326,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,Special,6,2015,39189,7.44
1868,4312,Hokuto no Ken: Toki-den,OVA,1,2008,5181,7.44
