rang,id,naslov,tip,st_epizod,leto,ogledi,ocena
791,24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,TV,12,2,83286,7.8
792,34902,Tsurezure Children,TV,12,2,271907,7.8
793,1921,Urusei Yatsura Movie 2: Beautiful Dreamer,Movie,1,1,8696,7.8
794,18245,White Album 2,TV,13,2,141085,7.8
795,36904,Aggressive Retsuko (ONA),ONA,10,2,37955,7.8
796,6024,Chi's Sweet Home: Atarashii Ouchi,TV,104,2,20348,7.8
797,22265,Free!: Eternal Summer,TV,13,2,214979,7.8
798,10090,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D,Movie,1,2,10711,7.8
799,20431,Hoozuki no Reitetsu,TV,13,2,79576,7.8
800,34542,Inuyashiki,TV,11,2,235691,7.8
801,16904,K: Missing Kings,Movie,1,2,148814,7.8
802,20517,Little Busters!: EX,Special,8,2,36153,7.8
803,10620,Mirai Nikki,TV,26,2,1046400,7.8
804,80,Mobile Suit Gundam,TV,43,1,71846,7.8
805,91,Mobile Suit Gundam Wing: Endless Waltz,OVA,3,1,34399,7.8
806,31772,One Punch Man Specials,Special,6,2,138359,7.8
807,795,Oniisama e...,TV,39,1,18491,7.8
808,21339,Psycho-Pass Movie,Movie,1,2,147178,7.8
809,8311,Tegamibachi Reverse,TV,25,2,44775,7.8
810,1562,Yamato Nadeshiko Shichihenge♥,TV,25,2,110491,7.8
811,2761,Densetsu Kyojin Ideon: Hatsudou-hen,Movie,1,1,4486,7.8
812,12117,Detective Conan Movie 16: The Eleventh Striker,Movie,1,2,22607,7.8
813,14735,Detective Conan Movie 17: Private Eye in the Distant Sea,Movie,1,2,20166,7.8
814,34430,Detective Conan Movie 21: The Crimson Love Letter,Movie,1,2,11305,7.8
815,35798,Detective Conan Movie 22: Zero The Enforcer,Movie,1,2,6996,7.8
816,13117,Hakuouki Movie 1: Kyoto Ranbu,Movie,1,2,17735,7.8
817,106,Hana yori Dango,TV,51,1,36987,7.8
818,4192,Hayate no Gotoku!!,TV,25,2,82631,7.8
819,11237,Hidamari Sketch x SP,Special,2,2,10034,7.8
820,1379,Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.,Movie,1,2,37248,7.8
821,875,Mind Game,Movie,1,2,45517,7.8
822,1092,Mobile Suit Gundam III: Encounters in Space,Movie,1,1,16378,7.8
823,210,Ranma ½,TV,161,1,144311,7.8
824,582,Sexy Commando Gaiden: Sugoiyo!! Masaru-san,TV,48,1,8338,7.8
825,33502,Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,TV,12,2,173841,7.8
826,29829,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,Movie,1,2,5273,7.8
827,407,Tantei Gakuen Q,TV,45,2,21831,7.8
828,21867,The Disappearance of Conan Edogawa: The Worst Two Days in History,Special,1,2,6474,7.8
829,479,Ueki no Housoku,TV,51,2,78488,7.8
830,30902,Yuru Yuri Nachuyachumi!+,Special,2,2,32653,7.8
831,1961,Arashi no Yoru ni,Movie,1,2,15071,7.8
832,1520,Black Jack,OVA,12,1,20971,7.8
833,985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,Special,1,1,59901,7.8
834,8479,Hetalia World Series,ONA,48,2,80025,7.8
835,15195,Hetalia: The Beautiful World,ONA,20,2,47492,7.8
836,2828,Ie Naki Ko,TV,51,1,6990,7.8
837,570,Jin-Rou,Movie,1,1,91998,7.8
838,37965,Kaze ga Tsuyoku Fuiteiru,TV,23,2,49567,7.8
839,32871,Kuroko no Basket Movie 3: Winter Cup - Tobira no Mukou,Movie,1,2,13775,7.8
840,251,Kyou kara Maou!,TV,78,2,72518,7.8
841,12917,Madang-Eul Naon Amtalg,Movie,1,2,2188,7.8
842,90,Mobile Suit Gundam Wing,TV,49,1,107753,7.8
843,31704,One Punch Man: Road to Hero,OVA,1,2,158518,7.8
844,5530,Pandora Hearts,TV,25,2,295723,7.8
845,1007,Ranma ½ OVA,OVA,6,1,21042,7.8
846,154,Shaman King,TV,64,2,228603,7.8
847,36702,Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou,Movie,1,2,26178,7.8
848,534,Slayers,TV,26,1,94715,7.8
849,28677,Yamada-kun to 7-nin no Majo,TV,12,2,354811,7.8
850,31783,Yowamushi Pedal: New Generation,TV,25,2,40941,7.8
851,7193,Aoi Bungaku Series,TV,12,2,126123,7.8
852,31733,Bishoujo Senshi Sailor Moon Crystal Season III,TV,13,2,28196,7.8
853,21405,Bokura wa Minna Kawai-sou,TV,12,2,230536,7.8
854,28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,TV,13,2,628290,7.8
855,2508,Genshiken 2,TV,12,2,64528,7.8
856,17273,Hetalia: The Beautiful World Specials,Special,4,2,12363,7.8
857,37029,Hoozuki no Reitetsu 2nd Season: Sono Ni,TV,13,2,12929,7.8
858,3603,JoJo no Kimyou na Bouken: Phantom Blood,Movie,1,2,18164,7.8
859,1887,Lucky☆Star,TV,24,2,402901,7.8
860,13203,Lupin the Third: Mine Fujiko to Iu Onna,TV,13,2,35201,7.8
861,36038,Net-juu no Susume,TV,10,2,220239,7.8
862,15959,Nurarihyon no Mago OVA,OVA,2,2,16084,7.8
863,2582,Soukou Kihei Votoms,TV,52,1,13339,7.8
864,6213,Toaru Kagaku no Railgun,TV,24,2,317129,7.8
865,21995,Ao Haru Ride,TV,12,2,365954,7.8
866,9919,Ao no Exorcist,TV,25,2,934123,7.8
867,9074,Arakawa Under the Bridge x Bridge,TV,13,2,107796,7.8
868,13535,Binbougami ga!,TV,13,2,159037,7.8
869,28755,Boruto: Naruto the Movie,Movie,1,2,188252,7.8
870,31478,Bungou Stray Dogs,TV,12,2,391225,7.8
871,34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,Special,1,2,76895,7.8
872,2397,Digimon Adventure: Bokura no War Game!,Movie,1,2,49152,7.8
873,33032,Drifters: Special Edition,Special,1,2,20507,7.8
874,30191,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,Special,1,2,38001,7.8
875,31859,Hai to Gensou no Grimgar,TV,12,2,377117,7.8
876,6904,Hellsing I: Digest for Freaks,OVA,1,2,27159,7.8
877,35658,Kuroko no Basket: Last Game NG-shuu,Special,1,2,6707,7.8
878,517,School Rumble Ichi Gakki Hoshuu,OVA,2,2,46381,7.8
879,20847,Seitokai Yakuindomo*,TV,13,2,147481,7.8
880,2451,Space Cobra,TV,31,1,10851,7.8
881,1000,Uchuu Kaizoku Captain Herlock,TV,42,1,21598,7.8
882,11737,Ao no Exorcist Movie,Movie,1,2,155836,7.8
883,28249,Arslan Senki (TV),TV,25,2,229194,7.8
884,37873,BanG Dream! Garupa☆Pico,TV,26,2,5335,7.8
885,8514,Break Blade 2: Ketsubetsu no Michi,Movie,1,2,51715,7.8
886,2994,Death Note: Rewrite,Special,2,2,115978,7.8
887,37822,Douluo Dalu 2nd Season,ONA,2,2,91504,7.8
890,21659,Kill la Kill Specials,Special,2,2,119787,7.8
891,25015,Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,Movie,1,2,72665,7.8
892,4454,Macross F: Close Encounter - Deculture Edition,Special,1,2,10190,7.8
893,13667,Naruto: Shippuuden Movie 6 - Road to Ninja,Movie,1,2,137718,7.8
894,18897,Nisekoi,TV,20,2,557848,7.8
895,36796,Owarimonogatari 2nd Season Recaps,Special,2,2,6662,7.8
896,1719,Rozen Maiden: Ouvertüre,Special,2,2,50004,7.8
897,396,Seikai no Senki,TV,13,2,23113,7.8
898,5074,Tetsuwan Birdy Decode:02,TV,12,2,36948,7.8
899,31711,To LOVE-Ru Darkness 2nd Specials,Special,2,2,47181,7.8
900,31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",OVA,1,2,38075,7.7
901,10259,Da Yu Hai Tang,Movie,1,2,18461,7.7
902,7305,Detective Conan Movie 10: Promo Special,Movie,1,1,16690,7.7
904,19115,Giovanni no Shima,Movie,1,2,17198,7.7
905,644,Hachimitsu to Clover Specials,Special,2,2,24200,7.7
906,8426,Hourou Musuko,TV,11,2,77571,7.7
907,10460,Kimi to Boku.,TV,13,2,114776,7.7
908,1462,Memories,Movie,3,1,55105,7.7
909,1376,Ojamajo Doremi Na-i-sho,OVA,13,2,5356,7.7
910,31289,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,Special,1,2,20083,7.7
911,2594,Piano no Mori,Movie,1,2,40329,7.7
912,398,Seikai no Senki III,OVA,2,2,13231,7.7
913,28069,Shigatsu wa Kimi no Uso: Moments,OVA,1,2,63080,7.7
914,22101,Soredemo Sekai wa Utsukushii,TV,12,2,161064,7.7
915,37370,The Perfect World,TV,12,2,68444,7.7
917,22199,Akame ga Kill!,TV,24,2,856440,7.7
918,33071,Bungou Stray Dogs: Hitori Ayumu,OVA,1,2,41724,7.7
919,3841,Chi's Sweet Home,TV,104,2,45227,7.7
920,951,Chibi Maruko-chan,TV,142,1,6747,7.7
921,28669,Go! Princess Precure,TV,50,2,8314,7.7
922,10350,Hakuouki Sekkaroku,OVA,6,2,19286,7.7
923,6984,Hidamari Sketch x 365 Specials,Special,3,2,12711,7.7
924,33446,Huyao Xiao Hongniang: Yue Hong,ONA,13,2,7225,7.7
925,31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,TV,22,2,5996,7.7
926,2175,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,Movie,1,2,32966,7.7
927,3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,TV,373,1,7465,7.7
928,15487,Kuroko no Basket NG-shuu,Special,9,2,42007,7.7
929,474,Macross Plus,OVA,4,1,29818,7.7
930,1211,Macross Plus Movie Edition,Movie,1,1,10590,7.7
931,444,Maria-sama ga Miteru: Haru,TV,13,2,18343,7.7
932,9510,Mitsudomoe Zouryouchuu!,TV,8,2,32962,7.7
933,16239,One Piece: Episode of Luffy - Hand Island no Bouken,Special,1,2,29953,7.7
934,28927,Owari no Seraph: Nagoya Kessen-hen,TV,12,2,339470,7.7
935,21473,Persona 3 the Movie 2: Midsummer Knight's Dream,Movie,1,2,45091,7.7
936,31592,Pokemon XY&amp;amp;Z,TV,47,2,36903,7.7
937,1699,Romeo x Juliet,TV,24,2,122749,7.7
938,19775,Sidonia no Kishi,TV,12,2,162879,7.7
939,26,Texhnolyze,TV,22,2,137035,7.7
940,12883,Tsuritama,TV,12,2,115024,7.7
941,6956,Working!!,TV,13,2,269813,7.7
942,37976,Zombieland Saga,TV,12,2,139388,7.7
943,14941,AKB0048: Next Stage,TV,13,2,27377,7.7
944,531,Bishoujo Senshi Sailor Moon R: The Movie,Movie,1,1,41587,7.7
945,10092,Break Blade 6: Doukoku no Toride,Movie,1,2,45177,7.7
946,233,Daa! Daa! Daa!,TV,78,2,16003,7.7
947,10534,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,Movie,1,2,2400,7.7
948,120,Fruits Basket,TV,26,2,307789,7.7
949,1888,Ichigo Mashimaro OVA,OVA,3,2,17550,7.7
950,32268,Koyomimonogatari,ONA,12,2,108183,7.7
951,22125,Kuroko no Basket: Mou Ikkai Yarimasen ka,Special,1,2,28344,7.7
952,34428,Overlord Movie 2: Shikkoku no Eiyuu,Movie,1,2,29532,7.7
953,8795,Panty &amp;amp; Stocking with Garterbelt,TV,13,2,221814,7.7
954,290,Seikai no Monshou,TV,13,1,34155,7.7
955,5751,Tennis no Ouji-sama: Another Story - Kako to Mirai no Message,OVA,4,2,11371,7.7
956,8937,Toaru Majutsu no Index II,TV,24,2,260837,7.7
957,32717,Aikatsu Stars!,TV,100,2,9862,7.7
958,997,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,Movie,1,1,35727,7.7
959,4177,Bounen no Xamdou,ONA,26,2,100471,7.7
960,978,Change!! Getter Robo: Sekai Saigo no Hi,OVA,13,1,8086,7.7
961,2450,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,Movie,1,2,4021,7.7
962,9785,Detective Conan: Conan vs. Kid - Shark &amp;amp; Jewel,Movie,1,2,4483,7.7
963,34855,Gabriel DropOut Specials,Special,2,2,31771,7.7
964,74,Gakuen Alice,TV,26,2,65725,7.7
965,18055,Hakkenden: Touhou Hakken Ibun 2nd Season,TV,13,2,43475,7.7
966,2405,Hello! Lady Lynn,TV,36,1,2384,7.7
967,10497,Hetalia World Series Specials,Special,4,2,17948,7.7
968,27991,K: Return of Kings,TV,13,2,183331,7.7
969,32491,Kanojo to Kanojo no Neko: Everything Flows,TV,4,2,66534,7.7
970,2454,Kimagure Orange☆Road: Ano Hi ni Kaeritai,Movie,1,1,5698,7.7
971,2963,Minami-ke,TV,13,2,129477,7.7
972,15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,TV,10,2,336733,7.7
973,2547,Princess Sara,TV,46,1,11045,7.7
974,18119,Servant x Service,TV,13,2,126662,7.7
975,23777,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,Movie,1,2,47532,7.7
976,9790,Sora no Otoshimono: Tokeijikake no Angeloid,Movie,1,2,94034,7.7
977,182,Tenkuu no Escaflowne,TV,26,1,105353,7.7
978,1293,Urusei Yatsura,TV,195,1,38753,7.7
979,477,Aria The Animation,TV,13,2,101780,7.7
980,740,Bishoujo Senshi Sailor Moon R,TV,43,1,92525,7.7
981,150,Blood+,TV,50,2,263606,7.7
982,60,Chrno Crusade,TV,24,2,171941,7.7
983,33988,Demi-chan wa Kataritai,TV,12,2,206361,7.7
984,7471,Detective Conan Movie 09: Promo Special,Movie,1,1,33298,7.7
986,32979,Flip Flappers,TV,13,2,116247,7.7
987,35191,Free! Movie 2: Timeless Medley - Yakusoku,Movie,1,2,14444,7.7
988,19671,Free!: FrFr - Short Movie,Movie,7,2,46499,7.7
989,123,Fushigi Yuugi,TV,52,1,77265,7.7
990,18619,Girls &amp;amp; Panzer: Kore ga Hontou no Anzio-sen Desu!,OVA,1,2,25894,7.7
991,36028,Golden Kamuy,TV,12,2,92740,7.7
992,15451,High School DxD New,TV,12,2,438847,7.7
993,4811,Ichigo Mashimaro Encore,OVA,2,2,15022,7.7
994,34973,Love Live! Sunshine!! 2nd Season,TV,13,2,52783,7.7
995,6050,Mahou Sensei Negima! Mou Hitotsu no Sekai,OVA,4,2,17874,7.7
996,14511,Minami-ke Tadaima,TV,13,2,40411,7.7
997,12021,Poyopoyo Kansatsu Nikki,TV,52,2,16389,7.7
998,1011,Ranma ½ Super,OVA,3,1,12558,7.7
999,21843,Shingeki no Bahamut: Genesis,TV,12,2,251717,7.7
1000,9441,Yume-iro Pâtissière SP Professional,TV,13,2,26000,7.7
1001,6347,Baka to Test to Shoukanjuu,TV,13,2,411955,7.7
1002,530,Bishoujo Senshi Sailor Moon,TV,46,1,194566,7.7
1003,966,Crayon Shin-chan,TV,2,1,11513,7.7
1005,8086,Densetsu no Yuusha no Densetsu,TV,24,2,189909,7.7
1006,71,Full Metal Panic!,TV,24,2,338103,7.7
1007,1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,Special,1,2,59396,7.7
1008,28539,Garo Movie: Divine Flame,Movie,1,2,15707,7.7
1009,160,"Ima, Soko ni Iru Boku",TV,13,1,81194,7.7
1010,450,InuYasha Movie 02: Kagami no Naka no Mugenjo,Movie,1,2,66484,7.7
1011,228,Jigoku Shoujo,TV,26,2,231064,7.7
1012,32870,Kuroko no Basket Movie 2: Winter Cup - Namida no Saki e,Movie,1,2,13122,7.7
1013,23385,Kyoukai no Kanata: Shinonome,Special,1,2,66110,7.7
1014,87,Mobile Suit Gundam: Char's Counterattack,Movie,1,1,25994,7.7
1015,30347,Nanatsu no Taizai OVA,OVA,2,2,75533,7.7
1016,7592,Nurarihyon no Mago,TV,24,2,172085,7.7
1017,464,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,Movie,1,2,50471,7.7
1018,208,R.O.D OVA,OVA,3,2,48904,7.7
1019,2499,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,Movie,1,1,9818,7.7
1020,540,Tenchi Muyou! Ryououki 2nd Season,OVA,6,1,19628,7.7
1021,31380,To LOVE-Ru Darkness 2nd OVA,OVA,3,2,41258,7.7
1022,13851,To LOVE-Ru Darkness OVA,OVA,6,2,81268,7.7
1023,9000,Toaru Hikuushi e no Tsuioku,Movie,1,2,38985,7.7
1024,1002,Top wo Nerae 2! Diebuster,OVA,6,2,52612,7.7
1025,9062,Angel Beats! Specials,Special,2,2,181127,7.7
1026,11111,Another,TV,12,2,832771,7.7
1027,9471,Baka to Test to Shoukanjuu: Matsuri,OVA,2,2,89243,7.7
1028,24913,Bokura wa Minna Kawai-sou: Hajimete no,Special,1,2,30171,7.7
1029,1690,Bokurano,TV,24,2,107892,7.7
1030,6772,Break Blade 1: Kakusei no Toki,Movie,1,2,68589,7.7
1031,33028,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,TV,11,2,136468,7.7
1032,2229,Dragon Quest: Dai no Daibouken (TV),TV,46,1,12729,7.7
1033,226,Elfen Lied,TV,13,2,891332,7.7
1034,9982,Fairy Tail OVA,OVA,5,2,112827,7.7
1035,1281,Gakkou no Kaidan,TV,19,2,71048,7.7
1036,3931,Initial D Battle Stage 2,OVA,1,2,15766,7.7
1037,3713,Jigoku Shoujo Mitsuganae,TV,26,2,75717,7.7
1038,255,Jungle wa Itsumo Hare nochi Guu Final,OVA,7,2,8363,7.7
1039,2593,Kara no Kyoukai 1: Fukan Fuukei,Movie,1,2,245743,7.7
1040,24439,Kekkai Sensen,TV,12,2,411731,7.7
1041,1412,Lupin III,TV,23,1,51718,7.7
1042,331,Mahoujin Guruguru,TV,45,1,7085,7.7
1043,20785,Mahouka Koukou no Rettousei,TV,26,2,480047,7.7
1044,709,Mujin Wakusei Survive,TV,52,2,16785,7.7
1045,31953,New Game!,TV,12,2,224541,7.7
1046,30296,Rakudai Kishi no Cavalry,TV,12,2,380640,7.7
1047,1008,Ranma ½ Specials,Special,2,1,13618,7.7
1048,65,Rozen Maiden: Träumend,TV,12,2,83791,7.7
1049,3515,Saint Seiya: Meiou Hades Elysion-hen,OVA,6,2,25911,7.7
1050,33013,Super Lovers OVA,OVA,2,2,14509,7.7
1051,539,Tenchi Muyou! Ryououki,OVA,6,1,33200,7.7
1052,10717,Towa no Quon 6: Towa no Quon,Movie,1,2,25284,7.7
1053,95,Turn A Gundam,TV,50,1,27243,7.7
1054,856,Utawarerumono,TV,26,2,117618,7.7
1055,33337,ACCA: 13-ku Kansatsu-ka,TV,12,2,86259,7.7
1056,9201,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,OVA,3,2,49756,7.7
1057,283,Akage no Anne,TV,50,1,15004,7.7
1058,371,Cardcaptor Sakura Movie 1,Movie,1,1,70260,7.7
1059,4596,Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion,Special,1,2,28982,7.7
1060,2471,Doraemon (1979),TV,1787,1,21976,7.7
1061,30694,Dragon Ball Super,TV,131,2,290564,7.7
1062,30778,Fairy Tail Movie 2: Dragon Cry,Movie,1,2,74070,7.7
1063,9065,Hakuouki Hekketsuroku,TV,10,2,62493,7.7
1064,6927,Higashi no Eden: Air Communication,Movie,1,2,24945,7.7
1065,488,Ichigo Mashimaro,TV,12,2,58687,7.7
1066,13403,Inu x Boku SS Special,Special,1,2,61271,7.7
1067,324,Kidou Keisatsu Patlabor: On Television,TV,47,1,22170,7.7
1068,433,"Kumo no Mukou, Yakusoku no Basho",Movie,1,2,142576,7.7
1069,1418,Lupin III: Episode 0 &amp;quot;First Contact&amp;quot;,Special,1,2,6152,7.7
1070,7270,Mobile Suit Gundam 00 Special Edition,Special,3,2,8671,7.7
1071,323,Mousou Dairinin,TV,13,2,199438,7.7
1072,2313,Muumindani no Suisei,Movie,1,1,5667,7.7
1073,24135,Nobunaga Concerto,TV,10,2,36668,7.7
1074,21755,Shin Tennis no Ouji-sama OVA vs. Genius 10,OVA,10,2,9470,7.7
1075,9930,Snow Halation,TV,12,2,198444,7.7
1077,24151,Ao Haru Ride OVA,OVA,2,2,70076,7.7
1078,8247,Bleach Movie 4: Jigoku-hen,Movie,1,2,122858,7.7
1079,240,Genshiken,TV,12,2,127684,7.7
1080,1813,Genshiken OVA,OVA,3,2,40443,7.7
1081,10793,Guilty Crown,TV,22,2,686860,7.7
1082,35806,Haikyuu!!: vs. &amp;quot;Akaten&amp;quot;,OVA,1,2,15878,7.7
1083,6637,Higashi no Eden Movie II: Paradise Lost,Movie,1,2,107128,7.7
1084,32869,Kuroko no Basket Movie 1: Winter Cup - Kage to Hikari,Movie,1,2,15620,7.7
1085,10389,Momo e no Tegami,Movie,1,2,47088,7.7
1086,10161,No.6,TV,11,2,235845,7.7
1087,32729,Orange,TV,13,2,317839,7.7
1088,37407,Penguin Highway,Movie,1,2,10039,7.7
1089,17249,Pretty Rhythm: Rainbow Live,TV,51,2,7097,7.7
1090,35240,Princess Principal,TV,12,2,107367,7.7
1091,2787,Shakugan no Shana II (Second),TV,24,2,229902,7.7
1092,34480,Shokugeki no Souma: Ni no Sara OVA,OVA,2,2,70461,7.7
1093,25801,Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,OVA,2,2,6464,7.7
1094,1279,Taiyou no Ko Esteban,TV,39,1,7446,7.7
1095,6046,Tales of Vesperia: The First Strike,Movie,1,2,37635,7.7
1096,6444,Tegamibachi,TV,25,2,87977,7.7
1097,16011,Tokyo Ravens,TV,24,2,266359,7.7
1098,2557,Trapp Ikka Monogatari,TV,40,1,4252,7.7
1099,2213,Black Jack (TV),TV,61,2,21223,7.7
1100,110,Chuuka Ichiban!,TV,52,1,11191,7.7
1101,7303,Detective Conan: Black History,Special,1,2,4999,7.7
1102,986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,Special,1,1,62027,7.7
1103,32915,Durarara!!x2 Ketsu: Dufufufu!!,Special,1,2,28261,7.7
1104,36704,Free!: Dive to the Future,TV,12,2,49602,7.7
1105,4725,Ga-Rei: Zero,TV,12,2,178745,7.7
1106,9760,Hoshi wo Ou Kodomo,Movie,1,2,120352,7.7
1107,10935,Hourou Musuko Specials,Special,2,2,6476,7.7
1108,36545,Huyao Xiao Hongniang: Qian Yan,ONA,15,2,3042,7.7
1109,33089,Kemono Friends,TV,12,2,51557,7.7
1110,1915,Mahou Shoujo Lyrical Nanoha StrikerS,TV,26,2,41828,7.7
1111,2985,Majin Tantei Nougami Neuro,TV,25,2,51946,7.7
1112,18849,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,Special,1,2,21877,7.7
1113,14407,Persona 3 the Movie 1: Spring of Birth,Movie,1,2,67895,7.7
1114,9745,Sengoku Basara Movie: The Last Party,Movie,1,2,22279,7.7
1115,5507,Senjou no Valkyria,TV,26,2,99357,7.7
1116,30549,Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,TV,13,2,9823,7.7
1117,3470,Special A,Special,24,2,229587,7.7
1118,25729,Tamayura: Sotsugyou Shashin Part 1 - Kizashi,Movie,1,2,6626,7.7
1119,10278,The iDOLM@STER,TV,25,2,108511,7.7
1120,2558,Wakakusa Monogatari: Nan to Jo-sensei,TV,40,1,3732,7.7
1121,32977,Aggressive Retsuko,TV,100,2,26971,7.6
1122,15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,Movie,1,2,86547,7.6
1123,20031,D-Frag!,TV,12,2,237239,7.6
1124,37176,Doupo Cangqiong 2nd Season,ONA,12,2,1316,7.6
1125,13629,Furiko,Special,1,2,13054,7.6
1126,132,GetBackers,TV,49,2,89700,7.6
1127,35006,Happy Party Train,Movie,1,2,4387,7.6
1129,10471,Ie Naki Ko Remy Specials,Special,3,1,1276,7.6
1130,10790,Kore wa Zombie Desu ka? of the Dead,TV,10,2,252437,7.6
1131,19669,Kuroko no Basket: Baka ja Katenai no yo!,OVA,1,2,35721,7.6
1132,584,Noein: Mou Hitori no Kimi e,TV,24,2,68013,7.6
1133,36990,Non Non Biyori Movie: Vacation,Movie,1,2,16730,7.6
1134,462,One Piece Movie 4: Dead End no Bouken,Movie,1,2,53097,7.6
1135,34161,Overlord Movie 1: Fushisha no Ou,Movie,1,2,37498,7.6
1136,24543,Persona 3 the Movie 3: Falling Down,Movie,1,2,36071,7.6
1137,38528,Quanzhi Fashi 3rd Season,ONA,12,2,7255,7.6
1138,35503,Shoujo☆Kageki Revue Starlight,TV,12,2,30424,7.6
1139,14227,Tonari no Kaibutsu-kun,TV,13,2,519751,7.6
1140,10715,Towa no Quon 4: Guren no Shoushin,Movie,1,2,24741,7.6
1141,1830,Utawarerumono Specials,Special,6,2,12852,7.6
1142,30413,Yowamushi Pedal Movie,Movie,1,2,17141,7.6
1143,34445,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,TV,6,2,22243,7.6
1144,11319,Zero no Tsukaima F,TV,12,2,251625,7.6
1145,2214,Black Jack 21,TV,17,2,8328,7.6
1146,5177,Denpa-teki na Kanojo,OVA,2,2,109332,7.6
1147,905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,Movie,1,1,80246,7.6
1148,32948,Fune wo Amu,TV,11,2,61209,7.6
1149,24765,Gakkougurashi!,TV,12,2,235313,7.6
1150,1301,Ginga Tetsudou 999 (Movie),Movie,1,1,10797,7.6
1151,2026,Hayate no Gotoku!,TV,52,2,160746,7.6
1152,35082,Hibike! Euphonium Movie 2: Todoketai Melody,Movie,1,2,12120,7.6
1153,6372,Higashi no Eden Movie I: The King of Eden,Movie,1,2,124916,7.6
1154,33209,Huyao Xiao Hongniang: Wangquan Fugui,ONA,14,2,8235,7.6
1155,3731,Itazura na Kiss,TV,25,2,180138,7.6
1156,6624,Kara no Kyoukai Remix: Gate of Seventh Heaven,Movie,1,2,31043,7.6
1157,8532,Katekyo Hitman Reborn! Special,Special,1,2,23465,7.6
1158,1606,Kekkaishi,TV,52,2,77300,7.6
1159,1483,Master Keaton,TV,24,1,13776,7.6
1160,36494,Mekakucity Records,TV,13,2,73434,7.6
1162,32668,Noblesse: Awakening,ONA,1,2,48487,7.6
1163,2112,Over Drive,TV,26,2,34069,7.6
1164,23775,Shingeki no Kyojin Movie 1: Guren no Yumiya,Movie,1,2,52072,7.6
1165,33417,Super Lovers 2,TV,10,2,38309,7.6
1166,13663,To LOVE-Ru Darkness,TV,12,2,204971,7.6
1167,28979,To LOVE-Ru Darkness 2nd,TV,12,2,130284,7.6
1168,10033,Toriko,TV,147,2,76318,7.6
1169,969,Tsubasa Chronicle 2nd Season,TV,26,2,92152,7.6
1170,22583,Uchuu Kyoudai: Number Zero,Movie,1,2,4150,7.6
1171,32681,Uchuu Patrol Luluco,TV,13,2,96611,7.6
1172,1650,Uchuu Senkan Yamato,TV,26,1,16179,7.6
1173,11531,UN-GO: Inga-ron,Movie,1,2,28813,7.6
1174,7762,"Yondemasu yo, Azazel-san.",OVA,4,2,23905,7.6
1175,3090,Aa! Megami-sama!: Tatakau Tsubasa,Special,2,2,21448,7.6
1176,1946,Ashita no Nadja,TV,50,2,18756,7.6
1177,33845,Free! Movie 1: Timeless Medley - Kizuna,Movie,1,2,20500,7.6
1178,31931,Full Metal Panic! Invisible Victory,TV,12,2,52168,7.6
1179,430,Fullmetal Alchemist: The Conqueror of Shamballa,Movie,1,2,231876,7.6
1180,129,Gensoumaden Saiyuuki,TV,50,2,39757,7.6
1181,17729,Grisaia no Kajitsu,TV,13,2,301799,7.6
